(0.16666666666666666, 0.0, 0.16666666666666666, 0.3333333333333333)	— Co będzie do nauki potrzeba, ja wszystko kupię; nie potrzebuje pan nic żałować.
(0.16666666666666666, 0.8333333333333334, 0.0, 0.0)	— Gotów nieboszczyk?...
(0.0, 0.16666666666666666, 0.8333333333333334, 0.0)	Puść mnie, wolnym chcę być!
(-0.6666666666666666, 0.0, -0.3333333333333333, 0.0)	— Bóg widzi, że moja hardość została za bramą tutejszą.
(0.0, 0.8333333333333334, 0.0, 0.0)	— A kiedy to trzeba załatwić?
(0.5, 0.0, 0.0, 0.0)	Przebyli już pas ogrodów warzywnych okalających wygłodzoną Umballę i znajdowali się pośrodku milami rozpostartej zieloności urodzajnych zbóż.
(-0.3333333333333333, 0.5, 0.0, 0.16666666666666666)	Weźcie mnie z sobą.
(-0.7777777777777778, 0.0, 0.0, -0.1111111111111111)	Lampka żółtym cieniem spowija izbę suteryny, jej ubogie sprzęty i znużone świętem twarze mieszkańców.
(0.0, 0.0, 0.16666666666666666, -0.5)	Gdybyśmy śmieli, wychowywalibyśmy młode dziewczęta wręcz jak niewolnice; dowodem tego jest, że z rzeczy użytecznych umieją jedynie to, czegośmy ich nie chcieli nauczyć.
(0.0, 0.0, 0.0, 0.0)	Doktorowa na pierwszy rzut oka sprawiała wrażenie babiny gadatliwej, chętnie decydującej i chłodnej.
(0.3333333333333333, 0.0, 0.0, 0.16666666666666666)	— Już tam pan Michał pracuje — rzekł Zagłoba.
(0.0, 0.0, -0.3333333333333333, 0.0)	W pewnej chwili Judym usłyszał przed sobą w ciemnościach rozmowę, a raczej monolog.
(-0.16666666666666666, -0.16666666666666666, 0.0, -0.3333333333333333)	Gdy jeden Jahu znajdzie na polu jakiś z tych kamieni, bywa często, że drugi, nadbiegłszy, wydziera mu go z rąk.
(0.0, 0.0, 0.0, 0.16666666666666666)	Naturalnie.
(0.0, 0.0, -0.6666666666666666, 0.0)	A kiedy wyszła z pierwszego osłupienia, gdy jeden rok i drugi minął głucho, czuła niepokój w głębi piersi, jakby trzepotanie źle związanych skrzydeł.
(0.0, 0.3333333333333333, 0.0, 0.0)	Ostatecznie być może — opowiadał jednoroczny ochotnik — że przy tej awanturze w zamęcie dostał facet w łeb, ale ten fakt nic w sytuacji nie zmienia, ponieważ mamy do czynienia z najwyraźniejszą pomyłką.
(0.0, -0.1111111111111111, 0.6666666666666666, 0.0)	— Och, daj spokój!
(0.0, -0.3333333333333333, 0.0, 0.0)	Podczas wielkiego prania wiosennego musiała hrabina stanąć u cebra pralni, a teściowa doglądała jej roboty.
(0.0, 0.16666666666666666, 0.16666666666666666, 0.0)	Ale jak się tam będzie z doniczką wozić.
(0.0, -0.6666666666666666, 0.0, -0.3333333333333333)	Pietro wyrwał się z objęć kochanki.
(0.0, -0.5, 0.16666666666666666, -0.3333333333333333)	— Jakto!... ja miałbym dziedziczyć po wrogu?...
(0.5, 0.0, 0.0, 0.16666666666666666)	Słowem, Sara nigdy nie przyglądała się takim cudom i dziwom, jak wtedy, gdy stała na stole, na wpół wychylając się przez okno i wsłuchując się w ciche, przedzachodnie ćwierkanie wróbelków.
(0.0, 0.0, 0.0, 0.0)	— panem dziedzicem Nawłoci z przyległościami.
(-0.8333333333333334, 0.0, 0.16666666666666666, 0.0)	—... Odszedłeś od nas — wołały płaczki — nie ma cię, panie... osierociłeś nas biednych...
(-0.3333333333333333, 0.0, 0.5, -0.16666666666666666)	— Czy to nie izraelskie dziecko jest, abyś ty na nie morze złości swej wylewać miał?
(0.0, 0.3333333333333333, 0.0, 0.0)	Staruszek jednak tylko kiwał głową.
(0.6666666666666666, -0.3333333333333333, 0.0, 0.0)	Ho! ho! nietylko takie roboty były!
(1.0, 0.0, 0.0, 0.0)	Anna ocknęła się, wzruszona serdecznością Franciszka.
(0.0, 0.3333333333333333, 0.0, 0.16666666666666666)	Przeeeeedewszyyystkim trzeba piiilnować zbiorów.
(-0.6666666666666666, 0.0, 0.0, -0.3333333333333333)	Żebra jemu połamali, ręce nogi połamali, ludzką twarz krwią obleli i nieżywego porzucili na szerokiém polu, na pustém polu, białemu śniegowi na podściół, czarnym krukom i kawkom na strawę.
(0.0, -0.16666666666666666, 0.0, 0.0)	— Ach, tak.
(0.0, -0.5, 0.0, -0.3333333333333333)	Za duży to dla niej zaszczyt.
(1.0, 0.0, 0.0, 0.0)	Mason aż pozieleniał z radości.
(0.1111111111111111, 0.6666666666666666, 0.0, 0.0)	— Domyślałam się — powiedziała — że na coś się zanosi, chociaż Sämund nic mi nie powiedział.
(0.0, 0.0, 0.3333333333333333, 0.0)	Pomyśl, panna Rottenmeier jechać nie chce, chociaż babunia pyta codziennie: — Cóż z tą podróżą, droga Rottenmeier?
(0.0, -0.16666666666666666, 0.0, 0.0)	Nosił zwykle garnitur szafirowy koloru bławatka, ale co dzień brał świeżą kamizelkę z piki, pod którą wznosił się i opadał wydatny żołądek kształtu gruszkowatego, ozdobiony ciężkim łańcuchem z brelokami.
(-0.1111111111111111, 0.16666666666666666, 0.1111111111111111, 0.5)	Gdybym miał ciebie tego dnia, licytowałbym wyżej i utrzymałbym się przy kupnie.
(0.3333333333333333, -0.3333333333333333, 0.0, 0.0)	Nagle Marek uczuł, że ona bierze twarz jego w dłonie i ciśnie do swojej piersi.
(0.0, -1.0, 0.0, 0.0)	— Nie wiedziałem, że się interesujesz zoologią.
(0.0, 0.0, 0.0, 0.0)	Pojadę do Szczytna.
(0.3333333333333333, -0.5, 0.0, 0.0)	Tego dnia jeden wszystkich prawie zwyciężał i najwięcej nabrał nagród i wianków.
(0.0, 0.3333333333333333, 0.0, 0.0)	Poczem, zwróciwszy się do żony, dodał:
(0.0, 0.3333333333333333, 0.0, 0.0)	Na tych palcach skupione były oczy wszystkich obecnych.
(0.0, -0.3333333333333333, 0.4166666666666667, -0.08333333333333333)	W. mistrz na przyniesioną odpowiedź posłów z żądaniem oddania Żmudzi i ziemi dobrzyńskiej, ani słuchać o pokoju nie chciał.
(0.0, 0.6666666666666666, 0.0, 0.0)	Sędzia dał znak służącemu, który wydobył z wielkiego worka dziesięć franków i dał je kobiecie, gdy sędzia zapisywał pożyczkę w rejestrze.
(0.0, -0.6666666666666666, 0.0, 0.0)	— wykrzyknął nagle mieszczanin.
(0.0, 0.0, 0.0, 0.0)	Bernard obojętnie podniósł ramiona.
(0.0, 0.0, 0.0, 0.8333333333333334)	— Co komu Pan Bóg przeznaczył, to go i tak nie minie — odparł Litwin.
(-0.8333333333333334, -0.16666666666666666, 0.0, 0.0)	Teraz dopiero z setek i tysięcy szczegółów układałem w sobie obraz zmarłej, ów obraz, który mi wszędzie towarzyszy.
(0.0, 0.0, 0.0, 0.3333333333333333)	W téj chwili nie ma innego nad cierpliwość i ostrożność, ażeby sobie drogi do powrotu nie zamknąć.
(0.0, 0.16666666666666666, -0.8333333333333334, 0.0)	I przerażona czuje, że serce jej tłuc się zaczyna jak ptak w klatce.
(0.0, 0.0, 0.3333333333333333, -0.16666666666666666)	— Dziękuję, umiem to ocenić.
(-0.3333333333333333, -0.3333333333333333, 0.0, -0.3333333333333333)	Ta pierwsza krztusi się i wyje, mówi „ aba, aba, bababa, bababa ” i znów dochodzi do wycia.
(0.0, -0.6666666666666666, 0.0, 0.0)	— Skąd tak idziesz?
(0.0, 0.0, 0.0, 0.0)	Lampa na komodzie postawiona, pokój napełnia się wielkim tupotem nóg, trzech mężczyzn i dwie kobiety stół do sieni wynoszą.
(0.0, 0.16666666666666666, 0.5, 0.3333333333333333)	— A nie wypijcie tam całej piwnicy!
(0.5, 0.0, 0.0, 0.3333333333333333)	Może nie wyrzekać się niczego, nie rozstawać się z niczem, nie żałować niczego i — żyć dobrze!
(0.0, -0.3333333333333333, 0.0, 0.0)	Zmarszczyła brew i powiodła wkoło oczyma z dziwnym wyrazem twarzy; po czym odpowiedziała mi niemal łaskawie:
(0.16666666666666666, 0.0, 0.0, 0.8333333333333334)	Bogu polecam moje dzieci!
(0.0, 0.16666666666666666, 0.16666666666666666, 0.0)	— Teraz służ i podaj mi fajkę.
(-0.6666666666666666, 0.0, 0.0, 0.3333333333333333)	Gdybyż to był jej syn rodzony... albo córka rodzona...
(-0.6666666666666666, -0.3333333333333333, 0.0, 0.0)	Tak nie patrzył na nią w Frankfurcie.
(-0.6666666666666666, 0.0, 0.16666666666666666, -0.16666666666666666)	Może życie niczego więcej nie warte!
(-0.6666666666666666, 0.0, 0.0, 0.0)	Po ślubie z nią żył jeszcze tylko kilka lat.
(0.0, 0.5, 0.0, 0.5)	— Nie dbaj o to, moja droga, tak, jak ja nie dbam...
(0.0, -0.6666666666666666, 0.0, 0.0)	— A nie chceszli wyspowiadać się przed drogą?
(0.5, -0.16666666666666666, 0.0, -0.3333333333333333)	I widząc, że ciotka naprawdę nie wie, co znaczy piszczyk, aby mieć przyjemność okazania, że jest w równym stopniu wykształcona jak purystka, i aby zadrwić z ciotki, zadrwiwszy poprzednio z pani de Cambremer, rzekła na wpół ze śmiechem, powściąganym przez resztki udanego złego humoru:
(0.16666666666666666, 0.16666666666666666, 0.0, 0.0)	Teraz dopiero rozpatrzył się dobrze w domu rodzicielskim i w gronie rodzinnym, do którego przybył z pojęciem zmienionym i ambicją wybujałą.
(0.0, 0.0, 0.0, 0.5)	— Oto klucz od bramy, będzie pan mógł swobodnie wchodzić i wychodzić.
(0.0, 0.0, 0.0, -0.8333333333333334)	Lekkie szyderstwo brzmiało w jego głosie.
(0.0, 0.0, 0.8333333333333334, 0.0)	Niechże się ów komtur przekona, że nie twoja zapalczywość, ale nasze prawa karzą śmiercią za porwanie się na osobę posła.
(0.0, 0.3333333333333333, 0.0, 0.0)	— Po pierwsze, aparat działa tylko w promieniu dziesięciu kilometrów; chcę wzmocnić jego siłę.
(-0.5, -0.16666666666666666, 0.0, 0.0)	— A mój miły! nie prośże mnie o to, bo ci nic z mojej przewiązki nie przyjdzie.
(0.0, -0.6666666666666666, 0.1111111111111111, 0.0)	Czy to miał być protest?
(0.0, 1.0, 0.0, 0.0)	Staś przyszedł do pokoju zawiadowcy i czekał, bo Orłowski chodził wzdłuż pokoju, spoglądał w dwa okna peronu, to przez okienko kasowe, wychodzące na korytarz, wychylał głowę i nasłuchiwał.
(0.0, -0.16666666666666666, 0.8333333333333334, 0.0)	— Utaił by się przed innemi, nie przedemną!
(-0.5, 0.0, 0.16666666666666666, 0.0)	Bito nas nie patrząc gdzie.
(0.6666666666666666, 0.3333333333333333, 0.0, 0.0)	— Patrz — zawołał do Tutmozisa — tam ma być moja ziemia, a tu moje wojsko...
(1.0, 0.0, 0.0, 0.0)	— Ach, dobrze, żem se spomniał!
(-0.1111111111111111, 0.0, 0.7777777777777778, -0.1111111111111111)	— Po cóż ja ciebie urodziiiłam!...
(0.0, 0.16666666666666666, 0.0, 0.0)	— zapytała ją pani Barbara.
(0.0, 0.16666666666666666, 0.3333333333333333, 0.0)	— O milordzie!...
(0.0, 0.0, 0.0, 0.3333333333333333)	— Właśnie o nią chciałam prosić, o moją córeczkę...
(0.0, 0.0, 0.22222222222222224, 0.0)	— Ciemno jakoś!
(0.0, -0.6666666666666666, 0.0, 0.0)	Nie?
(0.0, 0.6666666666666666, 0.0, 0.3333333333333333)	— Więc zrobi pani, o co prosiłem?...
(0.0, -0.6666666666666666, 0.0, 0.0)	— spytał Harvey, nie mogąc jeszcze sobie uprzytomnić, że jego życie było najzupełniej bezpieczne.
(-0.3333333333333333, -0.16666666666666666, 0.0, -0.3333333333333333)	A może miała mi za złe moje pożycie z Albertyną ( i tłumiła w sobie te uczucia, póki widziała mnie załamanego, w rozpaczy ), lub sądząc, że z tego powodu czuję się bardziej od niej uprzywilejowany, pozazdrościła mi łask, których nie dostąpiła, albo nawet i nie pragnęła.
(0.0, 0.0, 0.0, -0.3333333333333333)	Żyd któryby zobaczył podróżnego przechodzącego obojętnie koło karczmy, miałby go w podejrzeniu i nie bez przyczyny.
(0.0, -0.6666666666666666, 0.0, 0.0)	— Ale jak ty zrozumiesz tę ich mowę?
(0.0, 0.0, 0.0, 0.0)	Faktycznie.
(0.0, 0.8333333333333334, 0.0, 0.0)	— Cóż będziesz robił po obiedzie?
(0.16666666666666666, 0.0, 0.3333333333333333, -0.5)	— A, widzisz, jakaś niepoczciwa!
(0.0, 0.0, 0.3333333333333333, -0.6666666666666666)	Dał Maciuś dzieciom prawa i patrzcie, co zrobiły.
(0.0, 0.0, -0.7777777777777778, 0.0)	A wtem na krańcach, gdzie niebo zdawało się stykać z ziemią i rozciągały się mgły sinawe, w tych mgłach właśnie zamajaczało coś i poczęło się poruszać, wypełzały jakieś kształty, z początku mętne, które zwierając się stopniowo, stawały się coraz wyraźniejsze.
(0.0, 0.0, 0.0, 0.0)	— wołał Pantera.
(0.8333333333333334, 0.16666666666666666, 0.0, 0.0)	Nareszcie otwarły się drzwiczki do numeru Płazy-Spławskiego, nareszcie światło...
(-0.3333333333333333, 0.0, 0.16666666666666666, 0.0)	Czasu szkoda.
(0.0, 0.0, 0.0, 0.0)	W Dobromilu, na etapie w kancelarii, zapisywano wszystkich jeńców jednego po drugim, co odbywało się nie bez trudu, ponieważ wśród wszystkich trzystu jeńców, spędzonych do Dobromila z różnych stron, nie było ani jednego, który rozumiałby mowę rosyjską sierżanta siedzącego za stołem i pełniącego obowiązki tłumacza we Wschodniej Galicji, bo twierdził o sobie, że język rosyjski zna.
(0.16666666666666666, 0.5, 0.3333333333333333, 0.0)	Zobaczę, jak umoczą we krwi jego pasiastą koszulę i zaniósłszy ją ojcu powiedzą, że ukochany jego syn Józef został pożarty przez dzikie zwierzę.
(-0.2, -0.2, 0.0, 0.0)	Był tam Kazik dwa miesiące, ale chcieli go obrócić na techniczne rysunki, a on nie chce być innym, tylko artystycznym: wyrysował głowę Chrystusa i polskiego huzara na koniu.
(0.2, 0.0, 0.0, 0.2)	Wzgórza tam były łagodne i niewysokie, rzeki wąskie i łatwe do przebycia.
(0.0, -0.7, 0.1, 0.0)	— Zwaryowałeś?
(0.0, 0.6, 0.2, 0.2)	Dołożycie starań, aby wcisnąć się do rozmównicy jakiegoś klasztoru; ploteczki tych pustelnic nie będą dla nas bez pożytku.
(0.2, -0.4, 0.0, 0.0)	A jednak myślała jeszcze o zasiewach.
(0.0, -0.8, 0.0, 0.0)	— Jak to?
(0.0, -0.1, 0.0, 0.2)	Ludmiła jeszcze chciała się upewnić.
(0.06666666666666667, -0.6666666666666666, 0.0, 0.06666666666666667)	Rózia postrzegła tylko mundur i przelękła się, sądząc że w mieszkaniu Juljana robić będą rewizyą, ale w chwili gdy ta myśl po jéj główce przebiegła, poznała w zbliżającym się kniazia z bukietem w ręku i pudełkiem cukierków.
(0.0, 0.0, 0.0, 0.0)	Tak rozmawiając, zbliżyli się do Krakowa.
(0.0, -0.8, 0.0, 0.0)	Czy kto uwierzy, iż są takie domy?
(0.0, 0.1, -0.3, 0.0)	W tłumie dał się słyszeć lekki szum — rzekłbyś, że fala wzburzona zakołysała się i ucichła.
(0.05, -0.2, 0.2, 0.0)	Jest pełna!
(0.0, 0.3, 0.0, 0.5)	Rozkazał pracować i ochraniać od złego ile w mej mocy i oddać temu tylko, kto, oprócz urzędowej legitymacyi, przyniesie mi znak umówiony z przyjacielem.
(0.0, 0.4, 0.0, 0.2)	Podróżny podjechał bliżej, a na orszak skinął, dając znak, żeby na niego zaczekał.
(-0.2, -0.2, 0.0, 0.0)	Wszystko tajemnicze, że się nie można dowiedzieć.
(-0.1, 0.0, -0.2, -0.3)	Z innych zamknięć pędzą żołdacy przeznaczone do walki źwierzęta, które statki przywiozły z Azyi, z Afryki, z lasów Germanii, z kraju Partów i Scytów, z puszcz Hirkańskich i błot nadnilowych.
(0.0, 0.1, 0.1, -0.8)	Słowo Niemca to fałsz...
(0.0, -0.2, 0.2, -0.3)	Niektórzy nie skąpili widać przed odjazdem strzemiennego, bo jechali butnie, z okrutną fantazyą.
(0.2, -0.1, -0.1, -0.1)	Mówią, że długo wzbraniała się dać swój podpis, nieodzowny wedle naszych ustaw do prawomocności aktu sprzedaży; mimo to hrabia uzyskał go.
(-0.1, -0.5, 0.0, 0.06666666666666667)	— A to, synku, zapomniałeś, że ci przybył jeszcze jeden obowiązek?
(0.0, 0.0, 0.0, 0.2)	— Jednak żyli równie bezpiecznie w cieniu swoich prawd, do których doszli.
(0.0, 0.0, -0.2, -0.4)	Ale gdy tak mówiła, drwiące jej oczy lśniły tak żywo, że książę nie mógł ich znieść; spojrzał na sufit, co było u niego ostatecznym znakiem krańcowego zakłopotania.
(0.0, 0.4, -0.2, -0.2)	Wielki, choć z całej siły tłumiony gwałt pożądania był w tych prośbach...
(0.013333333333333332, -0.7, -0.026666666666666665, 0.12666666666666665)	Czyż pan nie wie, że przynajmniej raz na miesiąc Jagoda podaje się do dymisji.
(-0.025, 0.2125, 0.225, -0.0375)	— Wcale nie samotnych.
(0.6, -0.18, -0.02, -0.02)	— Mój ojcze!
(0.2, -0.2, 0.0, 0.0)	Na początek mogę sobie sama ścielić łóżko.
(-0.2, -0.26666666666666666, -0.26666666666666666, 0.0)	„ Zośka zmoknie.
(-0.75, 0.0, -0.15, 0.0)	Wokulski czuł, że ten mrok, żal i smutek wypływał z jego serca i że to wszystko zakończy się chyba z życiem, jeżeli się zakończy...
(0.4, 0.1, 0.1, 0.2)	Komu jest dobrze, temu się widzi, że wszystko się dzieje na świecie, jak przynależy, jak Pan Bóg przykazał!
(0.0, 0.2, 0.0, 0.0)	Postąpił ku drzwiom.
(0.2, 0.0, 0.0, 0.1)	Za dokonane piękne czyny przepraszać nie trzeba.
(0.4, 0.0, 0.0, 0.0)	To jest szczyt finezji; jak się to mówi, „ ostatni krzyk ”.
(0.0, -0.9, 0.0, 0.0)	W pierwszej chwili sądziłem, że to intryga miłosna.
(0.1, 0.0, 0.0, 0.2)	Pan Michał zeskoczył również z kulbaki i chwycił w ramiona osłabłego rycerza.
(-0.1, 0.6, -0.3, 0.0)	— spytałem go, kiedyśmy wyszli na ganek, — nie mając już siły powstrzymać tych słów, co od godziny prawie paliły mi wargi.
(0.0, 0.7, 0.0, 0.0)	— Jutro, lub dziś nawet.
(-0.1, -0.1, -0.6, 0.0)	A jak okaże się, że komitet zbyt pośpiesznie wydał rozkaz egzekucji?
(0.0, 0.0, -0.1, -0.9)	— Potworny jest — rzekła.
(0.0, -0.3, 0.1, -0.3)	Doprawdy, nadto jest pewny siebie.
(0.0, -0.1, -0.3, -0.2)	Krzysztofowi wydało się, że w jego źrenicach błysnął złośliwy uśmiech.
(0.4, 0.0, 0.0, 0.0)	Gdym wiosłował z powrotem ku wybrzeżu, zamiar mój dojrzał.
(-0.5333333333333333, 0.06666666666666667, -0.26666666666666666, 0.0)	Na mnie spada cała ich złość dlatego, że ja was bronię z narażeniem moich dóbr w Neapolitańskiem, siebie...
(0.3, 0.0, 0.0, 0.0)	Postrzegłszy to, pan Michał pociągnął wszystkich ze sobą do bramy, aby się wjeżdżającym przypatrywać.
(0.1, 0.3, 0.0, 0.6)	No, a cmentarz! widzicie, że mi nic nie zaszkodził, to i wam przy mnie nicby się nie stało...
(0.0, 0.1, -0.2, -0.4)	Jeszcze tak nie jest, ale on z dniem każdym jest tłuściejszy.
(0.0, -0.1, 0.6, -0.3)	Chce podobać się Solskiemu, a bałamuci innych!
(0.8, -0.2, 0.0, 0.0)	Jaka ta Laura szczęśliwa ze swoim wiecznym spokojem!
(0.0, 0.0, 0.0, 0.0)	— spytał Watzdorf.
(0.0, 0.5, 0.0, 0.0)	Przez ustalenie jego tożsamości można będzie wykryć, z kim oskarżony miał do czynienia, a także będzie można poznać jego współwinnych.
(-0.6, 0.0, 0.0, 0.0)	Chybaż on się powiesi — ów Bohun — ale już jemu czarownica przepowiadała, że on tej, o której myśli, nigdy nie dostanie i że Lach ją posiędzie, a ten Lach to pewnie jegomość.
