(0.16666666666666666, 0.0, 0.16666666666666666, 0.3333333333333333)	— Co będzie do nauki potrzeba, ja wszystko kupię; nie potrzebuje pan nic żałować.
(0.0, -0.8333333333333334, -0.16666666666666666, 0.0)	Dla niego było to coś niepojętego, co go więcej dziwiło niż nęciło — studyum teratologiczne.
(0.8333333333333334, 0.0, 0.0, 0.16666666666666666)	Ho, ho, idźże do Poświcia, i szczęść ci, Boże!
(-0.5, 0.0, 0.0, 0.16666666666666666)	Oboje w Nowym Młynku biegali boso i goło i musieli się zadowolić kawałkiem starego razowego chleba.
(0.0, -0.3333333333333333, 0.0, 0.0)	I właśnie kiedym tak rozmyślał, zaszedł drobny wypadek, który przypomniał mi dzieje pogrzebane od lat kilkunastu, a i samego Stacha przedstawił w innym świetle.
(0.0, 0.0, 0.0, 0.0)	„ Kopernik ”.
(0.0, 0.0, 0.0, 0.0)	— myślał Winicjusz.
(-0.3333333333333333, 0.16666666666666666, -0.16666666666666666, 0.0)	— deklamowała przyciszonym, rozemdlonym głosem.
(0.5, -0.5, 0.0, 0.0)	— Oto mamy już drugą!
(0.0, 0.0, 0.0, 0.3333333333333333)	Takie przynajmniej robi wrażenie.
(0.0, 0.0, -0.3333333333333333, 0.0)	Wziął z sobą Żułę, sam przodem ruszył, nie mówiąc drogi, i konia pognał.
(-0.3333333333333333, 0.0, 0.0, 0.0)	Obstawił pacjenta synapizmami i flaszkami i cały tydzień nie pozwolił mu podnosić się z łóżka.
(0.3333333333333333, 0.0, 0.0, -0.3333333333333333)	Ale jemu więcej wolno, bo z promocją do czwartej klasy na wakacje przyjechał.
(-0.5, 0.0, -0.16666666666666666, 0.0)	— No, dosyć, czas mi już odejść, pociąg zaraz nadejdzie.
(0.0, 0.3333333333333333, 0.0, 0.0)	Pierwsza z tych dam ( księżna Sylistrii ), ubrana z wielką prostotą, sucha, ale z miną dość uprzejmą, trzymała w ręce laskę.
(0.0, 0.0, 0.0, 0.3333333333333333)	Oto dziesięć szylingów na nieprzewidziane wydatki.
(-0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333)	— prosiła.
(-0.16666666666666666, -0.5, 0.0, 0.0)	Lecz gdzież podziały się smagłe, gładkie lica, czarne, ogniste oczy i smukła kibić Frejdy, cichej, roztropnej, pracowitej żony i powiernicy Hersza Ezofowicza?
(0.0, -0.6666666666666666, 0.0, 0.0)	Instynktowi życia samego już nieufny?
(0.08333333333333333, 0.3333333333333333, -0.027777777777777773, 0.0)	— Patrz — odezwał się stając kapucyn — oto idzie sprawiedliwość Boża!... późna, ale niechybna, karząca jednych by ustraszyła drugich.
(0.0, -0.6666666666666666, 0.0, 0.0)	— Kiedy?
(1.0, 0.0, 0.0, 0.0)	Pomimo całej biedy, jaka nawiedziła dżunglę, zwierzęta — nie wyłączając Hathiego — nie mogły powstrzymać się od rzęsistego śmiechu, posłyszawszy te słowa.
(0.0, 0.0, -0.16666666666666666, -0.16666666666666666)	Niechętnie bym się ich wyzbyła nawet wówczas, gdyby już samo uczucie zgasło.
(0.0, 0.0, -0.1111111111111111, 0.0)	Były tak zmieszane, że przeoczyły sumę i poszły dopiero na mszę wojskową.
(0.0, 0.0, 0.5, -0.5)	Dziesiątemu by zakazał urządzać takie fugi.
(-0.1111111111111111, -0.5, 0.16666666666666666, 0.0)	— Za co mieliby nas upominać?
(-0.3333333333333333, 0.0, 0.0, 0.0)	Będę musiał powoli lekcje odrabiać, ale tylko z początku.
(0.0, 0.0, 0.0, 0.0)	Na nogach ciżemki żółte.
(-0.3333333333333333, -0.1111111111111111, -0.3333333333333333, 0.0)	— Bo panna Łucja... powiedziała... że ja, że ja...
(0.0, 0.5, 0.0, 0.5)	— A zatem przysięgasz na swą miłość dla mnie nie targnąć się na swoje życie bezpośrednio ani pośrednio...
(0.0, 0.6666666666666666, 0.0, 0.0)	Odczepił swój klucz szambelańskii ośmielił się prosić, czyby N. Pan uwzględniając wiek jego i stargane siły, nie dozwolił mu dla wzmocnienia napić się wina...
(0.0, 0.5, 0.0, 0.0)	W. mistrz nie dowierzając Witoldowi i chcąc się o jego szczerości przekonać, do roku postanowił go zatrzymać.
(0.0, 0.16666666666666666, 0.0, 0.0)	W oddaleniu rzędem idące pokoje pełne były zajętych kancellistów przy pulpitach i stołach... ów pierwszy komissant Teperów, w bardzo starannie ułożonej peruce, w pończochach i trzewikach, z batystową chusteczką zatkniętą za kamizelkę, przestępował z nogi na nogę, patrzał w okno, spoglądał na zegarek, tupał niekiedy niecierpliwemi nogami; maczał pióro i na końcu jego przeciw światła szukał włosa, kładł je i brał znowu... ale ostatecznie nie robił nic...
(0.0, 0.0, 0.0, 0.0)	Zaraz to zgadłam...
(-0.16666666666666666, 0.0, -0.5, 0.0)	Ty nie wiesz — mówiła księżna po cichu — ja się go bardzo boję!
(0.0, 0.0, 0.0, 0.3333333333333333)	Służyła u niego: zna go.
(0.5, 0.5, 0.0, 0.0)	Dochodziły nas głosy i śmiechy, wołano Dorę, musieliśmy wrócić do towarzystwa, uproszono Dorę, aby śpiewała.
(0.0, 0.6666666666666666, 0.0, 0.0)	— Nie potrzeba.
(0.0, -0.3333333333333333, 0.0, 0.0)	Ale w jakim celu?
(-0.3333333333333333, 0.0, 0.0, 0.0)	Dzień cały minął niby sen jakiś niejasny i ciężki, aż do chwili, w której z węzełkiem na plecach kierowałem się ku Ayton, by zdążyć na dyliżans i na zakręcie drogi raz jeszcze rzuciłem spojrzenie za siebie, na szary dom moich rodziców i dwie ciemniejące na progu sylwetki.
(0.0, 0.1111111111111111, -0.3333333333333333, 0.4444444444444444)	Trzeba brnąć dalej.
(0.0, 0.0, 0.8333333333333334, -0.16666666666666666)	— Ty głupi jesteś!
(0.6666666666666666, 0.0, 0.0, 0.0)	Ramzes XIII mógł być zadowolony i dumny: żaden bowiem faraon nawet w czasie triumfalnego wjazdu nie był przyjmowany tak jak on w swojej pokojowej przejażdżce.
(0.0, 0.0, 0.0, 0.0)	—
(0.0, 0.5, 0.0, 0.0)	— Co?
(0.6666666666666666, 0.0, 0.0, 0.0)	Delikatny wietrzyk hasał po pokoju.
(-0.3333333333333333, -0.5, -0.16666666666666666, 0.0)	Mój Boże.
(0.0, 0.0, 0.0, 0.3333333333333333)	Serce jego szerokie.
(0.0, 0.0, -0.3333333333333333, 0.0)	Szeroka jego pierś podnosiła się miarowo, gdy mi opowiadał o ryzykownej sytuacji, w jakiej się wówczas znaleźli; jako marynarz musiałem to niewątpliwie dobrze rozumieć.
(0.0, 0.0, 0.0, 0.0)	Wtedy też do izby wsunęła się Franka i, jak widmo cicha, przesunąwszy się pod ścianą, w kącie na ziemi usiadła.
(0.0, 0.0, 0.0, 0.0)	Tuśka zdaje się spać.
(0.0, 0.0, 0.0, 1.0)	Ten dobry ojciec Morlon miał wielki wpływ na moją inteligencję; miał Szekspira w przekładzie pana Letourneur; bratanek jego pożyczał dla mnie kolejno wszystkie tomy tego dzieła, obszernego jak dla dziecka, osiemnaście czy dwadzieścia tomów.
(0.16666666666666666, 0.0, 0.16666666666666666, -0.3333333333333333)	— Ee... ja by go nie tak zrobił...
(0.0, 0.0, -0.3333333333333333, 0.0)	— A na pensji bały się panienki przełożonej i damy klasowej, które prawiły długie i nudne morały.
(0.0, 0.0, 0.0, 1.0)	To jest szczera prawda.
(0.0, 0.16666666666666666, 0.16666666666666666, 0.0)	— O co ci tedy chodzi?
(0.0, -0.3333333333333333, 0.3333333333333333, 0.0)	Lecz ona porwała się z krzesła.
(-0.8333333333333334, 0.0, 0.0, 0.16666666666666666)	Na fotelu, pod którym zaskrzypiała podłoga, siedziała margrabina Crescenzi, której oczy napełnione łzami spotkały się wprost z oczami Fabrycego, również w nielepszym stanie.
(1.0, 0.0, 0.0, 0.0)	— zawołał Tomek uradowany i pomyślał z niejakim zadowoleniem:
(0.16666666666666666, 0.16666666666666666, 0.0, 0.0)	Naprawdę, wielką bym miał ochotę ubrać Formińskiego w kos­tium Iksa, a dla redaktora Panoramy Tygodnia.
(0.0, 0.0, 0.5, -0.5)	To wstyd!
(0.0, 0.0, 0.0, 0.0)	Co stary Strumieński robił ze ślepej opozycji do swych krewnych, to Piotr naśladował z instynktownego wyrachowania.
(-0.5, -0.16666666666666666, -0.3333333333333333, 0.0)	Dwaj przepadli bez śladu...
(0.5, 0.0, 0.0, 0.5)	Bóg mu to dał, bo zasłużył; złota była to dusza, wszystkich dobrych ludzi kochał serdecznie, a twarz to miał taką, jak aniołek.
(0.0, 0.0, 0.3333333333333333, 0.0)	— krzyknął w pełnym galopie podróżny na swego pachołka, który, rzuciwszy parę sztuk srebra pod nogi oberżysty, podążył za swoim panem.
(-0.3333333333333333, 0.0, 0.0, 0.0)	Otóż w jednym i w drugim wypadku, zapomnienie tyczy nie jakiegoś wiersza Baudelaire’a, który mnie raczej nuży „ jak cymbały ”; nie tezy któregoś z cytowanych wyżej filozofów; ale samej realności pospolitych rzeczy które mnie otaczają we śnie, a których nie percypowanie robi ze mnie warjata; nęka mnie — kiedy się obudzę i tem samem wyrwę się ze sztucznego snu — nie system Porfirjusza lub Plotyna, o których mogę dysputować nie gorzej niż zwykle, ale odpowiedź na jakieś zaproszenie, którą przyrzekłem dać a której pamięć zajęła kompletna luka.
(0.16666666666666666, -0.16666666666666666, 0.0, 0.0)	— Schnie, schnie!
(0.0, 0.0, 0.0, 0.0)	Cyrus Smith i jego towarzysze stali na szczycie góry przez blisko godzinę.
(0.0, 0.0, 0.0, 0.0)	Zacisnęła ręce.
(1.0, 0.0, 0.0, 0.0)	Rozbawiona Łucja śmiała się bez przymusu.
(0.0, 0.0, 0.0, 0.0)	Naturalnie, że musi być wspólnik, i właśnie o nim pogadam dziś z panią Latter.
(0.0, 0.0, 0.0, 0.0)	W północnym krańcu doliny widać gromadkę pagórków stojących pojedynczo jak kopce.
(0.0, 0.0, 0.0, 0.6666666666666666)	Nie sprzeciwiała się.
(0.0, 1.0, 0.0, 0.0)	Przeciera oczy, poprawia włosy — zaraz do okna.
(0.16666666666666666, 0.0, 0.16666666666666666, 0.0)	Wszak miałam prawo zrobić tak, jak zrobiłam.
(0.0, 0.0, -0.5, 0.0)	We drzwiach sali ukazało się kilku żołnierzy z obnażonymi mieczami.
(-0.6666666666666666, 0.0, 0.0, 0.0)	Był mężczyzną, a czuł się bezsilnym w obec losu.
(0.0, 0.0, 0.0, 0.0)	Telegrafuję i tyle.
(-0.3333333333333333, 0.0, 0.0, 0.0)	Niejeden, który w pewnych okolicznościach mógł-by być mądrym i zacnym, pod naciskiem społecznym staje się złym lub ciemnym, i wzajemnie.
(0.0, 0.0, 0.3333333333333333, 0.0)	Butelka jakaś leci na ścianę i pęka.
(0.0, 0.0, 0.0, 0.0)	— odrzekli Kosma i Damian.
(0.0, 0.0, 0.0, 0.3333333333333333)	Który chcesz — bierz.
(0.0, 0.0, 0.0, 0.0)	Jeden zaprząg na samym końcu orszaku całkiem był nie przysypany.
(0.0, 0.0, 0.0, 0.3333333333333333)	— Przywołaj pokojowca, niech mnie rozbiera, sam nie odchodź.
(-0.3333333333333333, 0.0, 0.0, 0.0)	Ale zmęczyłem się tylko jeszcze bardziej.
(0.0, 0.0, 0.0, 0.0)	Babcia Gitl wraz z dziećmi składa ofiary.
(0.0, 0.0, 0.0, 0.0)	Dnia tego kilkakrotnie spełniał rozmaite misje, a to dla braku ludzi w Zakonie obeznanych z jego sprawami, jako też dla braku tych, którzy by w języku polskim i litewskim wymowni byli, mimo to był wprost niestrudzony i poselstwo swoje do końca chciał przeprowadzić.
(0.0, -0.3333333333333333, 0.0, 0.0)	— Znowu waha się pan?
(0.3333333333333333, 0.3333333333333333, 0.0, 0.0)	Lecz zanim je opowiem, chciałabym wiedzieć, czy w istocie między nami znajduje się najwspanialszy rycerz Don Kichot z Manchy i najznakomitszy jego giermek, Sancho Pansa?
(0.3333333333333333, 0.0, 0.0, 0.3333333333333333)	Dżek wybrał drogę najwłaściwszą.
(0.0, 0.0, 0.0, 0.0)	Różnica wieku, usposobień, warunków, w jakich wychowywałyśmy się, wszystko to nas dzieliło.
(0.0, 0.3333333333333333, 0.0, 0.3333333333333333)	Może zapalisz cygaro?
(0.611111111111111, 0.27777777777777773, 0.0, 0.1111111111111111)	Jakże rozkosznie byłoby usłyszeć wyznanie jego prawdziwych uczuć!
(0.0, 0.0, 0.0, 0.0)	— Krew cię ujdzie!
(0.5, 0.0, 0.0, 0.16666666666666666)	— To, to, mój oficerze!
(0.0, 0.0, 0.3333333333333333, 0.0)	Nie każdy ma czarnych niewolników, książęce galerie, broń damasceńską, konie po sześć tysięcy franków, grecką kochankę!
(0.0, 0.0, 0.0, 0.0)	Nie dosyć na tém, jeżeli kraj nic ze swego kapitału nie traci; dobrobyt jego nie wzrośnie, gdy ta suma pod postacią produkcyi i konsumcyi przejdzie choćby przez najwięcéj rąk.
(0.0, 0.0, 0.0, 0.6666666666666666)	— To jest wielki przyjaciel Andrzeja i prawie nasz domownik.
(0.0, 0.0, 0.0, 0.0)	Gdy znikał w drzwiach salonu, za którym był gabinet, pani Nina przeprosiła pozostałych panów po angielsku:
(-0.3333333333333333, 0.0, 0.3333333333333333, 0.0)	— Chciałem go tylko trochę popchnąć...
(0.0, 0.0, 0.0, 0.0)	Nazywano ją nawet panną Natalią i nie jeden panicz, bywający we dworze panów Rogalów, pytał co to za śliczne stworzeńko koło okien przeszło, i myślał że to być musi najmniej córka ekonoma lub klucznicy.
(0.3333333333333333, 0.16666666666666666, 0.0, 0.5)	Od razu i niezłomnie uwierzyła w miłą sobie wiadomość, przyjęła ją nawet bez zdziwienia, jak coś, czego spodziewała się zawsze i co koniecznie stać się musiało.
(0.0, -0.3333333333333333, 0.0, 0.0)	Przecież bardzo długo mnie nie widziała.
(0.0, -1.0, 0.0, 0.0)	— Dziwi się pani?
(-0.7777777777777778, 0.0, 0.1111111111111111, -0.1111111111111111)	Dwa dni zimno trzęsie, kości bolą, że jęczysz, w głowie szumi, a kaszel, zdaje się, piersi rozrywa.
(0.0, -0.611111111111111, 0.27777777777777773, -0.1111111111111111)	— A ty tu znowu, Brühl?
(0.0, -0.16666666666666666, 0.0, 0.0)	Młodzieniec stał zadumany u drzwi, gdy poczuł że go ktoś zlekka za suknię pociąga i odwróciwszy się ujrzał O. Maura, który z chóru go zobaczywszy, przybył powitać.
(0.0, 0.0, 0.0, 0.0)	— rzekła.
(0.0, 0.3333333333333333, 0.16666666666666666, -0.16666666666666666)	— A zwleczesz się?
(0.0, 0.0, 0.0, 0.0)	Nie mam czasu czekać.
(0.0, 0.0, 0.0, 0.0)	— dorzuciła prostując się i przybierając poważną proroczą postać cyganka, a dobierając słów, by dziewczynie głowę zawrócić.
(0.0, 0.0, 0.0, 0.0)	De Polewkarum usu et honestate łykandi per Silvestrem Prieratem, Jacobinum.
(0.5, 0.0, 0.0, 0.5)	— Bógże ci zapłać, bo mi będzie starość lżejsza.
(0.0, -0.6666666666666666, 0.0, 0.0)	Kapitanowie, którzy wysiedli później na ląd, opowiadali o dziwacznej wyprawie nieznajomych i wypytywali, kim są ci dwaj antypatyczni wariaci, rozbijający się w szalupie za jakimś mężczyzną i jakąś kobietą i rozpowiadający historię, z której nic nie można było wyrozumieć.
(0.4444444444444444, 0.1111111111111111, 0.0, 0.1111111111111111)	W pobliskim kościele klasztornym podziwiał na obrazach i relikwiarzach owe przecudne skamieniałe światła i pragnął bardzo w duszy, by doń przemówiły i wyznały mu tajnię swego pochodzenia.
(-0.5, 0.0, -0.16666666666666666, -0.3333333333333333)	Następnie były tam i wizyty mniej przyjemne, rozeszła się bowiem wieść kilkakrotnie, że chciano kardynała zamordować.
(0.0, 0.0, 0.0, 0.0)	— Dlaczego?
(-0.7777777777777778, 0.1111111111111111, 0.0, -0.1111111111111111)	Szedłem w owe straszliwe upały szukać cienia i trochę chłodu pod wielkimi kasztanami w Tuileriach. „ Skoro nie mogę zapomnieć, czy nie lepiej byłoby zabić się? ” — powiadałem sobie.
(0.0, 0.0, 0.0, 0.0)	Do obiadu siadało osiemnaście osób, a w razie potrzeby i dwadzieścia mogłoby się pomieścić w sali jadalnej; ale z rana tylko siedmiu stałych mieszkańców schodziło się na śniadanie i wtedy można by pomyśleć, że to kółko rodzinne zasiada przy stole.
(-0.5833333333333334, -0.08333333333333333, -0.25, -0.08333333333333333)	O je! jak boli!
(0.0, 0.0, 0.0, 0.0)	Przed każdą stała miseczka z jarzynami, czarka z wodą, a obok leżała kromka chleba.
(-0.611111111111111, 0.0, -0.05555555555555556, 0.1111111111111111)	I wyrzekłszy się Marji, czuł taki żal, taką rozpacz po niej, że wracał jeszcze, mówił znowu — kocham Marję.
(0.0, 0.0, 1.0, 0.0)	Jać wam służę... a chcecie zbyć mnie psim swędem... niedoczekanie!
(0.0, 0.0, 0.0, 0.0)	Znajomi szeptali, że pani Latter nie bez racji życzliwie patrzy na wybryki młodego, który w towarzystwie dystyngowanej młodzieży warszawskiej leczył się z demokratycznych mrzonek.
(0.0, 0.0, 0.0, 0.0)	Ale ( o czym matka nie wiedziała ) pani Sazerat, jedyny egzemplarz tego gatunku w Combray, była dreyfusistką.
(0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333)	— W domu ci je pokażę, kobieto — odpowie Sancho — trochę cierpliwości miej teraz, a za Bożą pomocą mam nadzieję, że ruszymy jeszcze raz na wyprawę i jak wrócę, zobaczysz mnie hrabią albo władcą wyspy, ale to wyspy co się nazywa, wyspy porządnej, lądowej, nie takiej tam, co to tuzinami po morzu się walają.
(0.0, 0.0, -0.3333333333333333, 0.0)	Krew tętniła jej w skroniach.
(0.3333333333333333, 0.0, 0.0, 0.0)	Przed jakimś Teniersem przywdziewał kaftan żołnierski lub siermięgę robotnika; pragnął nosić brudną i zadymioną czapkę Flamandów, zapijał się piwem, grał z nimi w karty i uśmiechał się do tęgiej wieśniaczki o soczystych kształtach.
(0.0, 0.5, 0.16666666666666666, 0.0)	Przez cały obiad prawie się nie odzywał, tylko z chciwością chwytał ich spojrzenia i słowa, śledził uśmiechy, słuchał ze skupieniem, ale nie mógł złapać nic podejrzanego, bo w ich zachowaniu się była tylko wielka przyjacielska zażyłość, pełna szacunku i życzliwości.
(0.0, -1.0, 0.0, 0.0)	— Doprawdy?
(-0.8333333333333334, 0.0, 0.0, -0.16666666666666666)	Stał nad rynsztokiem i zalewał się łzami, bo jakieś auto ochlapało go błotem.
(0.0, 0.0, 0.0, 0.0)	Potem wędrowcy musieli piąć się stromą percią, zawianą śniegiem, biegnącą po upłazie Snipy, a dopiero poza tym rozpoczynała się jaka taka droga.
(0.0, 0.0, 0.0, -0.3333333333333333)	— No jużci, panie Rzecki — mówi on — kto jeździ do Paryża, kupuje okręty w czasie nieporozumień z Anglią i tak dalej, ten, panie Rzecki, nie odznacza się obywatelskimi cnotami.
(-0.4444444444444444, 0.0, 0.16666666666666666, -0.16666666666666666)	Więc jest źle!
(0.0, 0.0, 0.0, 0.0)	Przyjeżdżał do niego w odwiedziny każdego lata.
(0.0, 0.0, -0.6666666666666666, 0.0)	Nic nie rozumiała... nic — czego od niej chcą obie damy.
(0.0, 0.3333333333333333, 0.3333333333333333, 0.0)	„ W Imieniu Jego Cesarskiej Mości Cesarza Bobineta rozkazuję królewskiemu wianowemu miastu Hradcowi Kralové, aby klucze bram miejskich złożyło w moje ręce.
(0.0, -0.6666666666666666, 0.0, 0.0)	— Kto to?...
(0.0, 0.0, 0.0, 0.0)	— zawołał Morcerf, siniejąc.
(0.0, 0.0, 0.0, 0.0)	— pytał dalej Kmicic.
(0.0, 0.0, 0.0, 0.0)	Grzegorz podszedł do króla.
(0.0, -0.3333333333333333, 0.5, -0.16666666666666666)	A ten malec czego się tu plącze?
(0.1111111111111111, 0.1111111111111111, 0.0, 0.4444444444444444)	— Przyjedź znowu do nas niezadługo, Jakubie — rzekł leśniczy, ściskając mu serdecznie rękę — do nas, mówię, to znaczy i do mnie także.
(0.0, 0.0, 0.0, 0.0)	— Zetrzyj kurz z krzesełka dla jaśnie panny! rzekł Piotr Wik, — teraz pójdę po statek!
